Movie_ID,Title,Genre_ID
830,The Phantom of the Opera,8
830,The Phantom of the Opera,15
830,The Phantom of the Opera,17
830,The Phantom of the Opera,20
831,Elizabeth: The Golden Age,4
831,Elizabeth: The Golden Age,8
831,Elizabeth: The Golden Age,12
831,Elizabeth: The Golden Age,21
832,Æon Flux,1
832,Æon Flux,18
833,Gods and Generals,8
833,Gods and Generals,12
833,Gods and Generals,21
834,Turbulence,1
834,Turbulence,20
835,Imagine That,5
835,Imagine That,8
835,Imagine That,9
835,Imagine That,10
836,Muppets Most Wanted,2
836,Muppets Most Wanted,5
836,Muppets Most Wanted,6
836,Muppets Most Wanted,9
836,Muppets Most Wanted,15
837,Thunderbirds,1
837,Thunderbirds,2
837,Thunderbirds,5
837,Thunderbirds,9
837,Thunderbirds,18
838,Burlesque,8
838,Burlesque,14
838,Burlesque,15
838,Burlesque,17
839,A Very Long Engagement,8
839,A Very Long Engagement,16
839,A Very Long Engagement,17
839,A Very Long Engagement,21
840,Blade II,1
840,Blade II,13
840,Blade II,18
840,Blade II,20
841,Seven Pounds,8
841,Seven Pounds,17
842,Bullet to the Head,1
842,Bullet to the Head,20
843,The Godfather: Part III,6
843,The Godfather: Part III,8
844,Elizabethtown,5
844,Elizabethtown,8
844,Elizabethtown,17
845,"You, Me and Dupree",5
845,"You, Me and Dupree",17
846,Superman II,1
846,Superman II,2
846,Superman II,17
846,Superman II,18
847,Gigli,5
847,Gigli,6
847,Gigli,17
848,All the King's Men,8
848,All the King's Men,20
849,Shaft,1
849,Shaft,6
849,Shaft,20
850,Anastasia,2
850,Anastasia,3
850,Anastasia,8
850,Anastasia,9
850,Anastasia,10
850,Anastasia,15
850,Anastasia,16
850,Anastasia,17
851,Moulin Rouge!,8
851,Moulin Rouge!,15
851,Moulin Rouge!,17
852,Domestic Disturbance,6
852,Domestic Disturbance,16
852,Domestic Disturbance,20
853,Black Mass,4
853,Black Mass,6
853,Black Mass,8
854,Flags of Our Fathers,8
854,Flags of Our Fathers,12
854,Flags of Our Fathers,21
855,Law Abiding Citizen,6
855,Law Abiding Citizen,8
855,Law Abiding Citizen,20
856,Grindhouse,1
856,Grindhouse,13
856,Grindhouse,20
857,Beloved,8
857,Beloved,12
857,Beloved,13
858,Lucky You,8
858,Lucky You,17
858,Lucky You,19
859,Catch Me If You Can,4
859,Catch Me If You Can,6
859,Catch Me If You Can,8
860,Zero Dark Thirty,8
860,Zero Dark Thirty,12
860,Zero Dark Thirty,20
861,The Break-Up,5
861,The Break-Up,8
861,The Break-Up,17
862,Mamma Mia!,5
862,Mamma Mia!,9
862,Mamma Mia!,15
862,Mamma Mia!,17
863,Valentine's Day,5
863,Valentine's Day,17
864,The Dukes of Hazzard,1
864,The Dukes of Hazzard,2
864,The Dukes of Hazzard,5
865,The Thin Red Line,8
865,The Thin Red Line,21
866,The Change-Up,5
866,The Change-Up,10
867,Man on the Moon,4
867,Man on the Moon,5
867,Man on the Moon,8
868,Casino,4
868,Casino,6
868,Casino,8
869,From Paris with Love,1
869,From Paris with Love,20
870,Bulletproof Monk,1
870,Bulletproof Monk,5
870,Bulletproof Monk,10
871,"Me, Myself & Irene",5
872,Barnyard,3
872,Barnyard,5
872,Barnyard,9
873,The Twilight Saga: New Moon,2
873,The Twilight Saga: New Moon,8
873,The Twilight Saga: New Moon,10
873,The Twilight Saga: New Moon,17
874,Shrek,2
874,Shrek,3
874,Shrek,5
874,Shrek,9
874,Shrek,10
875,The Adjustment Bureau,17
875,The Adjustment Bureau,18
875,The Adjustment Bureau,20
876,Robin Hood: Prince of Thieves,1
876,Robin Hood: Prince of Thieves,2
876,Robin Hood: Prince of Thieves,8
876,Robin Hood: Prince of Thieves,17
877,Jerry Maguire,5
877,Jerry Maguire,8
877,Jerry Maguire,17
877,Jerry Maguire,19
878,Ted,5
878,Ted,10
879,As Good as It Gets,5
879,As Good as It Gets,8
879,As Good as It Gets,17
880,Patch Adams,4
880,Patch Adams,5
880,Patch Adams,8
880,Patch Adams,17
881,Anchorman 2: The Legend Continues,5
882,Mr. Deeds,5
882,Mr. Deeds,17
883,Super 8,16
883,Super 8,18
883,Super 8,20
884,Erin Brockovich,4
884,Erin Brockovich,8
885,How to Lose a Guy in 10 Days,5
885,How to Lose a Guy in 10 Days,17
886,22 Jump Street,1
886,22 Jump Street,5
886,22 Jump Street,6
887,Interview with the Vampire: The Vampire Chronicles,8
887,Interview with the Vampire: The Vampire Chronicles,10
887,Interview with the Vampire: The Vampire Chronicles,13
888,Yes Man,5
888,Yes Man,17
889,Central Intelligence,1
889,Central Intelligence,5
889,Central Intelligence,6
890,Stepmom,5
890,Stepmom,8
891,Daddy's Home,5
891,Daddy's Home,9
892,Into the Woods,2
892,Into the Woods,5
892,Into the Woods,8
892,Into the Woods,10
892,Into the Woods,15
893,Inside Man,6
893,Inside Man,8
893,Inside Man,16
893,Inside Man,20
894,Payback,1
894,Payback,6
894,Payback,8
894,Payback,20
895,Congo,1
895,Congo,2
895,Congo,16
895,Congo,18
896,Knowing,8
896,Knowing,16
896,Knowing,18
896,Knowing,20
897,Failure to Launch,5
897,Failure to Launch,17
898,"Crazy, Stupid, Love.",5
898,"Crazy, Stupid, Love.",8
898,"Crazy, Stupid, Love.",17
899,Garfield,3
899,Garfield,5
899,Garfield,9
899,Garfield,10
900,Christmas with the Kranks,5
900,Christmas with the Kranks,9
901,Moneyball,4
901,Moneyball,8
901,Moneyball,19
902,Outbreak,1
902,Outbreak,8
902,Outbreak,20
903,Non-Stop,1
903,Non-Stop,16
903,Non-Stop,20
904,Race to Witch Mountain,1
904,Race to Witch Mountain,2
904,Race to Witch Mountain,9
904,Race to Witch Mountain,10
904,Race to Witch Mountain,18
904,Race to Witch Mountain,20
905,V for Vendetta,1
905,V for Vendetta,8
905,V for Vendetta,20
906,Shanghai Knights,1
906,Shanghai Knights,2
906,Shanghai Knights,5
907,Curious George,2
907,Curious George,3
907,Curious George,5
907,Curious George,9
908,Herbie Fully Loaded,2
908,Herbie Fully Loaded,5
908,Herbie Fully Loaded,9
908,Herbie Fully Loaded,10
908,Herbie Fully Loaded,17
908,Herbie Fully Loaded,19
909,Don't Say a Word,6
909,Don't Say a Word,8
909,Don't Say a Word,16
909,Don't Say a Word,20
910,Hansel & Gretel: Witch Hunters,1
910,Hansel & Gretel: Witch Hunters,10
910,Hansel & Gretel: Witch Hunters,13
911,Unfaithful,8
911,Unfaithful,20
912,I Am Number Four,1
912,I Am Number Four,2
912,I Am Number Four,18
912,I Am Number Four,20
913,Syriana,8
913,Syriana,20
914,13 Hours,1
914,13 Hours,8
914,13 Hours,20
914,13 Hours,21
915,The Book of Life,2
915,The Book of Life,3
915,The Book of Life,5
915,The Book of Life,9
915,The Book of Life,10
915,The Book of Life,17
916,Firewall,6
916,Firewall,20
917,Absolute Power,1
917,Absolute Power,6
917,Absolute Power,8
917,Absolute Power,20
918,G.I. Jane,1
918,G.I. Jane,8
918,G.I. Jane,21
919,The Game,8
919,The Game,16
919,The Game,20
920,Silent Hill,2
920,Silent Hill,13
920,Silent Hill,16
921,The Replacements,5
921,The Replacements,19
922,American Reunion,5
923,The Negotiator,1
923,The Negotiator,6
923,The Negotiator,8
923,The Negotiator,16
923,The Negotiator,20
924,Into the Storm,1
924,Into the Storm,20
925,Beverly Hills Cop III,1
925,Beverly Hills Cop III,5
925,Beverly Hills Cop III,6
925,Beverly Hills Cop III,20
926,Gremlins 2: The New Batch,5
926,Gremlins 2: The New Batch,10
926,Gremlins 2: The New Batch,13
927,The Judge,6
927,The Judge,8
928,The Peacemaker,1
928,The Peacemaker,20
929,Resident Evil: Apocalypse,1
929,Resident Evil: Apocalypse,13
929,Resident Evil: Apocalypse,18
929,Resident Evil: Apocalypse,20
930,Bridget Jones: The Edge of Reason,5
930,Bridget Jones: The Edge of Reason,8
930,Bridget Jones: The Edge of Reason,17
931,Out of Time,6
931,Out of Time,8
931,Out of Time,17
931,Out of Time,20
932,On Deadly Ground,1
932,On Deadly Ground,2
932,On Deadly Ground,20
933,The Adventures of Sharkboy and Lavagirl 3-D,1
933,The Adventures of Sharkboy and Lavagirl 3-D,2
933,The Adventures of Sharkboy and Lavagirl 3-D,9
933,The Adventures of Sharkboy and Lavagirl 3-D,10
934,The Beach,2
934,The Beach,8
934,The Beach,20
935,Raising Helen,5
935,Raising Helen,8
935,Raising Helen,17
936,Ninja Assassin,1
936,Ninja Assassin,6
936,Ninja Assassin,20
937,For Love of the Game,8
937,For Love of the Game,17
937,For Love of the Game,19
938,Striptease,5
938,Striptease,6
938,Striptease,8
938,Striptease,20
939,Marmaduke,5
939,Marmaduke,9
940,Hereafter,8
940,Hereafter,10
941,Murder by Numbers,6
941,Murder by Numbers,16
941,Murder by Numbers,20
942,Assassins,1
942,Assassins,6
942,Assassins,20
943,Hannibal Rising,6
943,Hannibal Rising,8
943,Hannibal Rising,20
944,The Story of Us,5
944,The Story of Us,8
944,The Story of Us,17
945,The Host,1
945,The Host,2
945,The Host,17
945,The Host,18
945,The Host,20
946,Basic,1
946,Basic,6
946,Basic,8
946,Basic,16
946,Basic,20
947,Blood Work,1
947,Blood Work,6
947,Blood Work,8
947,Blood Work,16
947,Blood Work,20
948,The International,1
948,The International,6
948,The International,8
948,The International,16
948,The International,20
949,Escape from L.A.,1
949,Escape from L.A.,2
949,Escape from L.A.,18
949,Escape from L.A.,20
950,The Iron Giant,1
950,The Iron Giant,2
950,The Iron Giant,3
950,The Iron Giant,5
950,The Iron Giant,8
950,The Iron Giant,9
950,The Iron Giant,18
951,The Life Aquatic with Steve Zissou,2
951,The Life Aquatic with Steve Zissou,5
951,The Life Aquatic with Steve Zissou,8
952,Free State of Jones,1
952,Free State of Jones,4
952,Free State of Jones,8
952,Free State of Jones,12
952,Free State of Jones,21
953,The Life of David Gale,6
953,The Life of David Gale,8
953,The Life of David Gale,20
954,Man of the House,1
954,Man of the House,5
955,Run All Night,1
955,Run All Night,6
955,Run All Night,8
955,Run All Night,20
956,Eastern Promises,6
956,Eastern Promises,16
956,Eastern Promises,20
957,Into the Blue,1
957,Into the Blue,2
957,Into the Blue,6
957,Into the Blue,20
958,The Messenger: The Story of Joan of Arc,2
958,The Messenger: The Story of Joan of Arc,4
958,The Messenger: The Story of Joan of Arc,8
958,The Messenger: The Story of Joan of Arc,12
958,The Messenger: The Story of Joan of Arc,21
959,Your Highness,2
959,Your Highness,5
959,Your Highness,10
960,Dream House,8
960,Dream House,16
960,Dream House,20
961,Mad City,6
961,Mad City,8
961,Mad City,20
962,Baby's Day Out,2
962,Baby's Day Out,5
962,Baby's Day Out,6
962,Baby's Day Out,8
962,Baby's Day Out,9
963,The Scarlet Letter,8
963,The Scarlet Letter,17
964,Fair Game,4
964,Fair Game,8
964,Fair Game,20
965,Domino,1
965,Domino,4
965,Domino,6
965,Domino,8
965,Domino,20
966,Jade,6
966,Jade,8
966,Jade,20
967,Gamer,1
967,Gamer,18
967,Gamer,20
968,Beautiful Creatures,8
968,Beautiful Creatures,10
968,Beautiful Creatures,17
969,Death to Smoochy,5
969,Death to Smoochy,6
969,Death to Smoochy,8
969,Death to Smoochy,20
970,Zoolander 2,5
971,The Big Bounce,5
971,The Big Bounce,6
972,What Planet Are You From?,5
972,What Planet Are You From?,18
973,Drive Angry,1
973,Drive Angry,10
973,Drive Angry,20
974,Street Fighter: The Legend of Chun-Li,1
974,Street Fighter: The Legend of Chun-Li,6
974,Street Fighter: The Legend of Chun-Li,8
974,Street Fighter: The Legend of Chun-Li,16
974,Street Fighter: The Legend of Chun-Li,20
975,The One,1
975,The One,18
975,The One,20
976,The Adventures of Ford Fairlane,1
976,The Adventures of Ford Fairlane,2
976,The Adventures of Ford Fairlane,5
976,The Adventures of Ford Fairlane,6
976,The Adventures of Ford Fairlane,14
976,The Adventures of Ford Fairlane,16
977,Traffic,6
977,Traffic,8
977,Traffic,20
978,Indiana Jones and the Last Crusade,1
978,Indiana Jones and the Last Crusade,2
978,Indiana Jones and the Last Crusade,10
979,Chappie,1
979,Chappie,6
979,Chappie,8
979,Chappie,18
979,Chappie,20
980,The Bone Collector,6
980,The Bone Collector,8
980,The Bone Collector,16
980,The Bone Collector,20
981,Panic Room,6
981,Panic Room,8
981,Panic Room,20
982,Three Kings,1
982,Three Kings,2
982,Three Kings,5
982,Three Kings,8
982,Three Kings,21
983,Child 44,6
983,Child 44,8
983,Child 44,20
984,Rat Race,2
984,Rat Race,5
985,K-PAX,8
985,K-PAX,16
985,K-PAX,18
986,Kate & Leopold,5
986,Kate & Leopold,10
986,Kate & Leopold,17
987,Bedazzled,5
987,Bedazzled,10
987,Bedazzled,17
988,The Cotton Club,6
988,The Cotton Club,8
988,The Cotton Club,14
989,3:10 to Yuma,2
989,3:10 to Yuma,6
989,3:10 to Yuma,8
989,3:10 to Yuma,22
990,Taken 3,1
990,Taken 3,20
991,Out of Sight,6
991,Out of Sight,8
991,Out of Sight,17
991,Out of Sight,20
992,The Cable Guy,5
992,The Cable Guy,8
992,The Cable Guy,20
993,Dick Tracy,1
993,Dick Tracy,5
993,Dick Tracy,6
993,Dick Tracy,14
993,Dick Tracy,17
993,Dick Tracy,20
994,The Thomas Crown Affair,6
994,The Thomas Crown Affair,17
994,The Thomas Crown Affair,20
995,Riding in Cars with Boys,4
995,Riding in Cars with Boys,5
995,Riding in Cars with Boys,8
996,Happily N'Ever After,2
996,Happily N'Ever After,3
996,Happily N'Ever After,5
996,Happily N'Ever After,9
996,Happily N'Ever After,10
997,Mary Reilly,8
997,Mary Reilly,13
997,Mary Reilly,17
997,Mary Reilly,20
998,My Best Friend's Wedding,5
998,My Best Friend's Wedding,17
999,America's Sweethearts,5
999,America's Sweethearts,17
1000,Insomnia,8
1000,Insomnia,16
1000,Insomnia,20
1001,Star Trek: First Contact,1
1001,Star Trek: First Contact,2
1001,Star Trek: First Contact,8
1001,Star Trek: First Contact,18
1001,Star Trek: First Contact,20
1002,Jonah Hex,1
1002,Jonah Hex,8
1002,Jonah Hex,10
1002,Jonah Hex,20
1002,Jonah Hex,22
1003,Courage Under Fire,1
1003,Courage Under Fire,8
1003,Courage Under Fire,16
1003,Courage Under Fire,20
1003,Courage Under Fire,21
1004,Liar Liar,5
1004,Liar Liar,10
1004,Liar Liar,17
1005,The Flintstones,5
1005,The Flintstones,9
1005,The Flintstones,10
1006,Taken 2,1
1006,Taken 2,6
1006,Taken 2,20
1007,Scary Movie 3,5
1008,Miss Congeniality,1
1008,Miss Congeniality,5
1008,Miss Congeniality,6
1008,Miss Congeniality,17
1009,Journey to the Center of the Earth,1
1009,Journey to the Center of the Earth,2
1009,Journey to the Center of the Earth,9
1009,Journey to the Center of the Earth,10
1009,Journey to the Center of the Earth,18
1010,The Princess Diaries 2: Royal Engagement,5
1010,The Princess Diaries 2: Royal Engagement,9
1010,The Princess Diaries 2: Royal Engagement,17
1011,The Pelican Brief,6
1011,The Pelican Brief,8
1011,The Pelican Brief,16
1011,The Pelican Brief,20
1012,The Client,6
1012,The Client,8
1012,The Client,16
1012,The Client,20
1013,The Bucket List,2
1013,The Bucket List,5
1013,The Bucket List,8
1014,Patriot Games,1
1014,Patriot Games,20
1015,Monster-in-Law,5
1015,Monster-in-Law,17
1016,Prisoners,6
1016,Prisoners,8
1016,Prisoners,16
1016,Prisoners,20
1017,Training Day,6
1017,Training Day,8
1017,Training Day,20
1018,Galaxy Quest,2
1018,Galaxy Quest,5
1018,Galaxy Quest,18
1019,Scary Movie 2,5
1020,The Muppets,2
1020,The Muppets,5
1020,The Muppets,9
1020,The Muppets,15
1021,Blade,1
1021,Blade,13
1022,Coach Carter,8
1022,Coach Carter,19
1023,Changing Lanes,8
1023,Changing Lanes,20
1024,Anaconda,1
1024,Anaconda,2
1024,Anaconda,13
1024,Anaconda,20
1025,Coyote Ugly,5
1025,Coyote Ugly,8
1025,Coyote Ugly,14
1025,Coyote Ugly,17
1026,Love Actually,5
1026,Love Actually,8
1026,Love Actually,17
1027,A Bug's Life,2
1027,A Bug's Life,3
1027,A Bug's Life,5
1027,A Bug's Life,9
1027,A Bug's Life,10
1028,From Hell,13
1028,From Hell,16
1028,From Hell,20
1029,The Specialist,1
1029,The Specialist,6
1029,The Specialist,8
1029,The Specialist,17
1029,The Specialist,20
1030,Tin Cup,5
1030,Tin Cup,8
1030,Tin Cup,17
1030,Tin Cup,19
1031,Kicking & Screaming,5
1031,Kicking & Screaming,9
1031,Kicking & Screaming,17
1031,Kicking & Screaming,19
1032,The Hitchhiker's Guide to the Galaxy,2
1032,The Hitchhiker's Guide to the Galaxy,5
1032,The Hitchhiker's Guide to the Galaxy,18
1033,Fat Albert,5
1033,Fat Albert,9
1033,Fat Albert,10
1033,Fat Albert,17
1034,Resident Evil: Extinction,1
1034,Resident Evil: Extinction,13
1034,Resident Evil: Extinction,18
1034,Resident Evil: Extinction,20
1035,Blended,5
1035,Blended,17
1036,Last Holiday,2
1036,Last Holiday,5
1036,Last Holiday,8
1037,The River Wild,1
1037,The River Wild,2
1037,The River Wild,6
1037,The River Wild,20
1038,The Indian in the Cupboard,8
1038,The Indian in the Cupboard,9
1038,The Indian in the Cupboard,10
1039,Savages,6
1039,Savages,8
1039,Savages,20
1040,Cellular,1
1040,Cellular,6
1040,Cellular,20
1041,Johnny English,1
1041,Johnny English,2
1041,Johnny English,5
1042,The Ant Bully,2
1042,The Ant Bully,3
1042,The Ant Bully,5
1042,The Ant Bully,9
1042,The Ant Bully,10
1043,Dune,1
1043,Dune,2
1043,Dune,18
1044,Across the Universe,8
1044,Across the Universe,10
1044,Across the Universe,15
1044,Across the Universe,17
1045,Revolutionary Road,8
1045,Revolutionary Road,17
1046,16 Blocks,1
1046,16 Blocks,6
1046,16 Blocks,8
1046,16 Blocks,20
1047,Babylon A.D.,1
1047,Babylon A.D.,2
1047,Babylon A.D.,18
1047,Babylon A.D.,20
1048,The Glimmer Man,1
1048,The Glimmer Man,5
1048,The Glimmer Man,6
1048,The Glimmer Man,8
1048,The Glimmer Man,20
1049,Multiplicity,5
1049,Multiplicity,17
1049,Multiplicity,18
1050,Aliens in the Attic,2
1050,Aliens in the Attic,5
1050,Aliens in the Attic,9
1050,Aliens in the Attic,10
1050,Aliens in the Attic,18
1051,The Pledge,6
1051,The Pledge,8
1051,The Pledge,16
1051,The Pledge,20
1052,The Producers,5
1052,The Producers,15
1053,The Phantom,1
1053,The Phantom,2
1053,The Phantom,5
1053,The Phantom,10
1054,All the Pretty Horses,8
1054,All the Pretty Horses,17
1054,All the Pretty Horses,22
1055,Nixon,4
1055,Nixon,8
1055,Nixon,12
1056,The Ghost Writer,16
1056,The Ghost Writer,20
1057,Deep Rising,1
1057,Deep Rising,2
1057,Deep Rising,13
1057,Deep Rising,18
1058,Miracle at St. Anna,1
1058,Miracle at St. Anna,6
1058,Miracle at St. Anna,8
1058,Miracle at St. Anna,20
1058,Miracle at St. Anna,21
1059,Curse of the Golden Flower,8
1059,Curse of the Golden Flower,17
1060,Bangkok Dangerous,1
1060,Bangkok Dangerous,6
1060,Bangkok Dangerous,20
1061,Big Trouble,5
1061,Big Trouble,6
1061,Big Trouble,20
1062,Love in the Time of Cholera,8
1062,Love in the Time of Cholera,17
1063,Shadow Conspiracy,1
1063,Shadow Conspiracy,20
1064,Johnny English Reborn,1
1064,Johnny English Reborn,2
1064,Johnny English Reborn,5
1064,Johnny English Reborn,6
1065,Argo,4
1065,Argo,8
1065,Argo,12
1065,Argo,20
1066,The Fugitive,1
1066,The Fugitive,2
1066,The Fugitive,6
1066,The Fugitive,8
1066,The Fugitive,16
1066,The Fugitive,20
1067,The Bounty Hunter,1
1067,The Bounty Hunter,5
1067,The Bounty Hunter,17
1068,Sleepers,6
1068,Sleepers,8
1068,Sleepers,20
1069,Rambo: First Blood Part II,1
1069,Rambo: First Blood Part II,2
1069,Rambo: First Blood Part II,20
1069,Rambo: First Blood Part II,21
1070,The Juror,8
1070,The Juror,20
1071,Pinocchio,3
1071,Pinocchio,9
1071,Pinocchio,10
1071,Pinocchio,15
1072,Heaven's Gate,2
1072,Heaven's Gate,8
1072,Heaven's Gate,22
1073,Underworld: Evolution,1
1073,Underworld: Evolution,2
1073,Underworld: Evolution,10
1073,Underworld: Evolution,18
1073,Underworld: Evolution,20
1074,Victor Frankenstein,8
1074,Victor Frankenstein,13
1074,Victor Frankenstein,18
1074,Victor Frankenstein,20
1075,Finding Forrester,8
1076,28 Days,5
1076,28 Days,8
1077,Unleashed,1
1077,Unleashed,6
1077,Unleashed,8
1077,Unleashed,20
1078,The Sweetest Thing,5
1078,The Sweetest Thing,17
1079,The Firm,8
1079,The Firm,16
1079,The Firm,20
1080,Charlie St. Cloud,8
1080,Charlie St. Cloud,10
1080,Charlie St. Cloud,17
1081,The Mechanic,1
1081,The Mechanic,6
1081,The Mechanic,20
1082,21 Jump Street,1
1082,21 Jump Street,5
1082,21 Jump Street,6
1083,Notting Hill,5
1083,Notting Hill,8
1083,Notting Hill,17
1084,Chicken Run,2
1084,Chicken Run,3
1084,Chicken Run,5
1084,Chicken Run,8
1084,Chicken Run,9
1085,Along Came Polly,5
1085,Along Came Polly,17
1086,Boomerang,5
1086,Boomerang,8
1086,Boomerang,17
1087,The Heat,1
1087,The Heat,5
1087,The Heat,6
1088,Cleopatra,4
1088,Cleopatra,8
1088,Cleopatra,12
1088,Cleopatra,17
1089,Here Comes the Boom,1
1089,Here Comes the Boom,5
1089,Here Comes the Boom,19
1090,High Crimes,6
1090,High Crimes,8
1090,High Crimes,16
1090,High Crimes,20
1091,The Mirror Has Two Faces,5
1091,The Mirror Has Two Faces,8
1091,The Mirror Has Two Faces,17
1092,The Mothman Prophecies,8
1092,The Mothman Prophecies,13
1092,The Mothman Prophecies,16
1092,The Mothman Prophecies,20
1093,Brüno,5
1094,Licence to Kill,1
1094,Licence to Kill,2
1094,Licence to Kill,20
1095,Red Riding Hood,10
1095,Red Riding Hood,13
1095,Red Riding Hood,16
1095,Red Riding Hood,20
1096,15 Minutes,1
1096,15 Minutes,6
1096,15 Minutes,8
1096,15 Minutes,20
1097,Super Mario Bros.,2
1097,Super Mario Bros.,5
1097,Super Mario Bros.,9
1097,Super Mario Bros.,10
1097,Super Mario Bros.,18
1098,Lord of War,6
1098,Lord of War,8
1098,Lord of War,20
1099,Hero,1
1099,Hero,2
1099,Hero,12
1100,One for the Money,1
1100,One for the Money,5
1100,One for the Money,6
1100,One for the Money,17
1100,One for the Money,20
1101,The Interview,5
1102,The Warrior's Way,1
1102,The Warrior's Way,10
1102,The Warrior's Way,22
1103,Micmacs,1
1103,Micmacs,5
1103,Micmacs,6
1104,8 Mile,8
1104,8 Mile,14
1105,A Knight's Tale,1
1105,A Knight's Tale,2
1105,A Knight's Tale,17
1106,The Medallion,1
1106,The Medallion,5
1106,The Medallion,10
1107,The Sixth Sense,8
1107,The Sixth Sense,16
1107,The Sixth Sense,20
1108,Man on a Ledge,1
1108,Man on a Ledge,6
1108,Man on a Ledge,20
1109,The Big Year,5
1110,The Karate Kid,1
1110,The Karate Kid,8
1110,The Karate Kid,9
1110,The Karate Kid,19
1111,American Hustle,6
1111,American Hustle,8
1112,The Proposal,5
1112,The Proposal,8
1112,The Proposal,17
1113,Double Jeopardy,6
1113,Double Jeopardy,16
1113,Double Jeopardy,20
1114,Back to the Future Part II,2
1114,Back to the Future Part II,5
1114,Back to the Future Part II,18
1115,Lucy,1
1115,Lucy,18
1115,Lucy,20
1116,Fifty Shades of Grey,8
1116,Fifty Shades of Grey,17
1117,Spy Kids 3-D: Game Over,1
1117,Spy Kids 3-D: Game Over,2
1117,Spy Kids 3-D: Game Over,5
1117,Spy Kids 3-D: Game Over,9
1117,Spy Kids 3-D: Game Over,18
1118,A Time to Kill,6
1118,A Time to Kill,8
1118,A Time to Kill,20
1119,Cheaper by the Dozen,5
1119,Cheaper by the Dozen,9
1120,Lone Survivor,1
1120,Lone Survivor,4
1120,Lone Survivor,8
1120,Lone Survivor,20
1120,Lone Survivor,21
1121,A League of Their Own,5
1121,A League of Their Own,8
1121,A League of Their Own,19
1122,The Conjuring 2,13
1122,The Conjuring 2,16
1122,The Conjuring 2,20
1123,The Social Network,4
1123,The Social Network,8
1124,He's Just Not That Into You,5
1124,He's Just Not That Into You,8
1124,He's Just Not That Into You,17
1125,Scary Movie 4,5
1126,Scream 3,13
1126,Scream 3,16
1127,Back to the Future Part III,2
1127,Back to the Future Part III,5
1127,Back to the Future Part III,18
1127,Back to the Future Part III,22
1128,Get Hard,5
1128,Get Hard,6
1129,Bram Stoker's Dracula,10
1129,Bram Stoker's Dracula,13
1129,Bram Stoker's Dracula,17
1130,Julie & Julia,4
1130,Julie & Julia,8
1130,Julie & Julia,17
1131,42,4
1131,42,8
1131,42,19
1132,The Talented Mr. Ripley,6
1132,The Talented Mr. Ripley,8
1132,The Talented Mr. Ripley,20
1133,Dumb and Dumber To,5
1134,Eight Below,2
1134,Eight Below,8
1134,Eight Below,9
1135,The Intern,5
1135,The Intern,8
1136,Ride Along 2,1
1136,Ride Along 2,5
1137,The Last of the Mohicans,1
1137,The Last of the Mohicans,2
1137,The Last of the Mohicans,8
1137,The Last of the Mohicans,17
1137,The Last of the Mohicans,21
1138,Ray,4
1138,Ray,8
1138,Ray,14
1139,Sin City,6
1139,Sin City,20
1140,Vantage Point,6
1140,Vantage Point,8
1140,Vantage Point,16
1140,Vantage Point,20
1141,"I Love You, Man",5
1141,"I Love You, Man",17
1142,Shallow Hal,5
1142,Shallow Hal,8
1142,Shallow Hal,10
1142,Shallow Hal,17
1143,JFK,8
1143,JFK,12
1143,JFK,20
1144,Big Momma's House 2,5
1144,Big Momma's House 2,6
1145,The Mexican,2
1145,The Mexican,5
1145,The Mexican,6
1145,The Mexican,17
1146,17 Again,5
1146,17 Again,8
1146,17 Again,9
1146,17 Again,10
1146,17 Again,17
1147,The Other Woman,5
1147,The Other Woman,17
1148,The Final Destination,13
1149,Bridge of Spies,8
1149,Bridge of Spies,12
1149,Bridge of Spies,20
1150,Behind Enemy Lines,1
1150,Behind Enemy Lines,8
1150,Behind Enemy Lines,20
1150,Behind Enemy Lines,21
1151,Shall We Dance,5
1151,Shall We Dance,8
1151,Shall We Dance,17
1152,Small Soldiers,1
1152,Small Soldiers,2
1152,Small Soldiers,5
1152,Small Soldiers,9
1152,Small Soldiers,18
1153,Spawn,1
1153,Spawn,13
1154,The Count of Monte Cristo,1
1154,The Count of Monte Cristo,2
1154,The Count of Monte Cristo,8
1154,The Count of Monte Cristo,17
1154,The Count of Monte Cristo,20
1155,The Lincoln Lawyer,6
1155,The Lincoln Lawyer,8
1155,The Lincoln Lawyer,20
1156,Unknown,1
1156,Unknown,16
1156,Unknown,20
1157,The Prestige,8
1157,The Prestige,16
1157,The Prestige,18
1157,The Prestige,20
1158,Horrible Bosses 2,5
1158,Horrible Bosses 2,6
1159,Escape from Planet Earth,2
1159,Escape from Planet Earth,3
1159,Escape from Planet Earth,5
1159,Escape from Planet Earth,9
1159,Escape from Planet Earth,18
1160,Apocalypto,1
1160,Apocalypto,2
1160,Apocalypto,8
1160,Apocalypto,20
1161,The Living Daylights,1
1161,The Living Daylights,2
1161,The Living Daylights,20
1162,Predators,1
1162,Predators,2
1162,Predators,18
1162,Predators,20
1163,Legal Eagles,5
1163,Legal Eagles,6
1163,Legal Eagles,17
1164,Secret Window,16
1164,Secret Window,20
1165,The Lake House,8
1165,The Lake House,10
1165,The Lake House,17
1166,The Skeleton Key,13
1166,The Skeleton Key,16
1166,The Skeleton Key,20
1167,The Odd Life of Timothy Green,5
1167,The Odd Life of Timothy Green,8
1167,The Odd Life of Timothy Green,9
1167,The Odd Life of Timothy Green,10
1168,Made of Honor,5
1168,Made of Honor,17
1169,Jersey Boys,4
